Link_Produk, Link_Gambar, Deskripsi_Singkat, Nama_Produk, Status_Stok, Label_Promo, Deskripsi_Lengkap
"https://shopee.co.id/Silikon-Case-Softase-Protector-Pro-Camera-realme-5-5S-5I-3-8-4G-7I-8I-5-PRO-8-PRO-C2.-Silikon-Case-Softase-Protector-Pro-Camera-i.913643695.21294462292?extraParams=%7B%22display_model_id%22%3A197118998268%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r98o-ln48o9d34jq5cc"",""Silikon Case Softase Protector Pro Camera realme 5 5S 5I 3 8 4G 7I 8I 5 PRO 8 PRO C2. Silikon Case Softase Protector Pro Camera"",""15.400"",""-56%"",""4.7"",""150 terjual"""
"https://shopee.co.id/Tempered-Glass-Anti-Blue-Light-Realme-Narzo-10-10A-20-20A-20-Pro-30-30A-30-Pro-50-50A-50A-Prime-50i-50i-Prime-50-Pro-Tempered-Glass-Anti-Radiasi-Full-Layar-i.913643695.22765977608?extraParams=%7B%22display_model_id%22%3A167854756140%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-8224t-mhiu5sopfbbc58"",""Tempered Glass Anti Blue Light Realme Narzo 10 10A 20 20A 20 Pro 30 30A 30 Pro 50 50A 50A Prime 50i 50i Prime 50 Pro Tempered Glass Anti Radiasi Full Layar"",""13.300"",""-62%"",""4.9"",""117 terjual"""
"https://shopee.co.id/Matte-Glass-9H-Full-Layar-Realme-10-5G-10-5G-10-Pro-C30-C31-C33-Tempered-Glass-Anti-Glare-Anti-Gores-Full-Layar-i.913643695.18978692542?extraParams=%7B%22display_model_id%22%3A127549816870%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r98q-lo3q2pd9z1qhf8"",""Matte Glass 9H Full Layar Realme 10 5G 10 5G 10 Pro C30 C31 C33 Tempered Glass Anti Glare Anti Gores Full Layar"",""12.150"",""-73%"",""4.6"",""70 terjual"""
"https://shopee.co.id/Clear-case-airbag-vivo-Y19S-4G-Y19-Y18-Y18E-Y18T-Y18i-Case-bening-vivo-i.913643695.28324515531?extraParams=%7B%22display_model_id%22%3A215752334967%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7rasi-m5e7enn2gyyu26"",""Clear case airbag vivo Y19S 4G Y19 Y18 Y18E Y18T Y18i Case bening vivo"",""14.000"",""-60%"",""4.9"",""151 terjual"""
"https://shopee.co.id/Casing-Pro-Camera-Realme-Narzo-50a-Narzo-50-Narzo-50-5g-Narzo-50-Pro-Narzo-50i-Narzo-50a-Prime-SoftCase-Pro-Camera-Silikon-Pro-Camera-Case-Pro-Camera-i.913643695.21691921288?extraParams=%7B%22display_model_id%22%3A235521024405%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r98r-ln3r80q3u5k4af"",""Casing Pro Camera Realme Narzo 50a Narzo 50 Narzo 50 5g Narzo 50 Pro Narzo 50i Narzo 50a Prime SoftCase Pro Camera Silikon Pro Camera Case Pro Camera"",""15.400"",""-56%"",""4.5"",""35 terjual"""
"https://shopee.co.id/Clear-Case-airbag-Reno-12F-12-5G-12pro-5g-case-reno-i.913643695.24592399907?extraParams=%7B%22display_model_id%22%3A242826942078%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7rbkd-m73b1ilimaav35"",""Clear Case airbag Reno 12F 12 5G 12pro 5g  case reno"",""12.950"",""-63%"",""4.7"",""6 terjual"""
"https://shopee.co.id/Silikon-Case-Softcase-Protector-Pro-Camera-Oppo-F11-F11-PRO-A9-2020-A5-2020-A83-A71-A37-A39-A57-A59.-Silikon-Case-Softcase-Protector-Pro-Camera-i.913643695.23784174956?extraParams=%7B%22display_model_id%22%3A176160167846%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r991-ln47upjrw0wf75"",""Silikon Case Softcase Protector Pro Camera Oppo F11 F11 PRO A9 2020 A5 2020 A83 A71 A37 A39 A57 A59. Silikon Case Softcase Protector Pro Camera"",""15.400"",""-56%"",""4.9"",""218 terjual"""
"https://shopee.co.id/Ceramic-matte-Blue-Light-Infinix-Hot-8-Hot-8-lite-Hot-9-Hot-9-Pro-Hot-9-Play-Hot-10-Hot-10-Lite-Hot-10S-Hot-10-Play-Hot-10T-Hot-11-Hot-11S-Nfc-Hot-11-Play-Hot-12i-Hot-12-Pro-Tempered-Glass-Ceramic-Blue-Anti-Radiasi-Full-Layar-i.913643695.18688298704?extraParams=%7B%22display_model_id%22%3A177633093667%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7qukx-livy451seo6l31"",""Ceramic matte Blue Light Infinix Hot 8 Hot 8 lite Hot 9 Hot 9 Pro Hot 9 Play Hot 10 Hot 10 Lite Hot 10S Hot 10 Play Hot 10T Hot 11 Hot 11S Nfc Hot 11 Play Hot 12i Hot 12 Pro Tempered Glass Ceramic Blue Anti Radiasi Full Layar"",""12.500"",""-75%"",""4.8"",""63 terjual"""
"https://shopee.co.id/Tempered-Glass-Anti-Blue-Light-Realme-2-Realme-2-Pro-Realme-3-Realme-3-Pro-Realme-5-Pro-Realme-7-Pro-Tempered-Glass-Anti-Radiasi-Full-Layar-i.913643695.20479101989?extraParams=%7B%22display_model_id%22%3A177854756581%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7qul5-livha8mufiqr16"",""Tempered Glass Anti Blue Light Realme 2 Realme 2 Pro Realme 3 Realme 3 Pro Realme 5 Pro Realme 7 Pro Tempered Glass Anti Radiasi Full Layar"",""13.300"",""-62%"",""4.7"",""83 terjual"""
"https://shopee.co.id/Tempered-glass-anti-blue-light-Vivo-Y28-Y90i-Y93s-Y97-Y81-Y83-Y83-Pro-Y85-Y9S-Y20s-G-Y21-2021-Y21e-Y21s-2021-Y22-2022-Y22s-2022-Anti-gores-Anti-radiasi-full-layar-i.913643695.26355565432?extraParams=%7B%22display_model_id%22%3A217658343744%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r990-lxtvcjq4c5nw0a"",""Tempered glass anti blue light Vivo Y28 Y90i  Y93s Y97 Y81 Y83 Y83 Pro Y85 Y9S Y20s [G] Y21 2021 Y21e Y21s 2021 Y22 2022  Y22s 2022  Anti gores Anti radiasi full layar"",""13.300"",""-62%"",""4.9"",""21 terjual"""
"https://shopee.co.id/Vivo-Y01-Y02-Y02s-Y21T-Y21A-Y33-Y33T-Y51-2020-Flip-Case-Leather-Magnet-i.913643695.18279348291?extraParams=%7B%22display_model_id%22%3A29377059804%2C%22model_selection_logic%22%3A3%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r98w-lmqpvti9k0q38a"",""Vivo Y01 Y02 Y02s Y21T Y21A Y33 Y33T Y51 2020 Flip Case Leather Magnet"",""75.000"","""",""5.0"",""17 terjual"""
"https://shopee.co.id/OPPO-A54-A16-A16e-A16k-A16s-A74-A76-A96-A95-FLIP-LEATHER-CASE-COVER-WALLET-MAGNET-i.913643695.23966615103?extraParams=%7B%22display_model_id%22%3A206713484498%2C%22model_selection_logic%22%3A3%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r992-lmqpvv9j6h70ed"",""OPPO A54 A16 A16e A16k A16s A74 A76 A96 A95 FLIP LEATHER CASE COVER WALLET MAGNET"",""75.000"","""",""4.8"",""59 terjual"""
"https://shopee.co.id/DOMPET-FLIP-VIVO-V20-SE-V20-V11-V11i-V11-PRO-Flip-Leather-Case-Cover-Wallet-Magnet-i.913643695.23941138276?extraParams=%7B%22display_model_id%22%3A49304318611%2C%22model_selection_logic%22%3A3%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r98t-lmqg6d75gyha46"",""DOMPET FLIP VIVO V20 SE V20 V11 V11i V11 PRO Flip Leather Case Cover Wallet Magnet"",""75.000"","""",""4.8"",""20 terjual"""
"https://shopee.co.id/OPPO-A52-A53-A92-A33-A9-2020-A5-2020-A31-A15-A15S-A12-Flip-Leather-Case-Cover-Leather-Magnet-i.913643695.22841136035?extraParams=%7B%22display_model_id%22%3A175868655503%2C%22model_selection_logic%22%3A3%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r98t-lmqoqvui72q4b6"",""OPPO A52 A53 A92 A33 A9 2020 A5 2020 A31 A15 A15S A12 Flip Leather Case Cover Leather Magnet"",""75.000"","""",""4.8"",""40 terjual"""
"https://shopee.co.id/VIVO-T1-PRO-V21-X7-PRO-FLIP-LEATHER-CASE-COVER-MAGNET-i.913643695.23741133257?extraParams=%7B%22display_model_id%22%3A221557074196%2C%22model_selection_logic%22%3A3%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r98q-lmqpk3ahhva9f4"",""VIVO T1 PRO V21 X7 PRO FLIP LEATHER CASE COVER MAGNET"",""75.000"","""",""4.7"",""10 terjual"""
"https://shopee.co.id/REALME-C33-C35-C31-C30-C20-C20a-C21-C21y-C25-C25s-Flip-Case-Leather-Magnet-i.913643695.19279337286?extraParams=%7B%22display_model_id%22%3A231557064395%2C%22model_selection_logic%22%3A3%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r98t-lmqpk3ahggq313"",""REALME C33 C35 C31 C30 C20 C20a C21 C21y C25 C25s Flip Case Leather Magnet"",""75.000"","""",""5.0"",""11 terjual"""
"https://shopee.co.id/Case-Flip-Cover-Leather-Magnet-Oppo-A16k-A16e-A57-2022-i.913643695.23941133075?extraParams=%7B%22display_model_id%22%3A221557074364%2C%22model_selection_logic%22%3A3%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r98r-lmqgp1t710hg99"",""Case Flip Cover Leather Magnet Oppo A16k A16e A57 2022"",""75.000"","""",""4.8"",""6 terjual"""
"https://shopee.co.id/Samsung-A04-A04S-Case-Flip-Leather-Magnet-i.913643695.19879327268?extraParams=%7B%22display_model_id%22%3A221557078495%2C%22model_selection_logic%22%3A3%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r98r-lmqg2863k26f34"",""Samsung A04 A04S Case Flip Leather Magnet"",""75.000"","""",""5.0"",""5 terjual"""
"https://shopee.co.id/CHARGER-HP-MICRO-TEPSI-(TYPE-C)-120-MW-FAST-CHARGING-i.913643695.45352330951?extraParams=%7B%22display_model_id%22%3A330223196252%2C%22model_selection_logic%22%3A3%7D,""https://down-id.img.susercontent.com/file/id-11134207-8224r-mhmt7liiv2f5bc"",""CHARGER HP MICRO TEPSI (TYPE C) 120 MW FAST CHARGING"",""71.050"",""-51%"",""3.0"",""5 terjual"""
"https://shopee.co.id/Clear-anti-gores-samsung-A56-5G-A36-5G-A26-5G-Anti-gores-bening-full-layar-i.913643695.28982246581?extraParams=%7B%22display_model_id%22%3A215958828323%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7rbk7-m88y4tdcvedq78"",""Clear anti gores samsung A56 5G A36 5G A26 5G Anti gores bening full layar"",""12.950"",""-63%"",""4.8"",""340 terjual"""
"https://shopee.co.id/TG-full-anti-spy-tecno-spark-4-5-5-PRO-6-6-GO-7-7T-8-8C-8T-9-9-PRO-9T-20C-GO-2020-GO-2021-GO-2022-GO-2023-tempered-glass-tecno-i.913643695.25523344445?extraParams=%7B%22display_model_id%22%3A250612485046%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r98q-ltxef1n12ky793"",""TG full anti spy tecno spark 4 5 5 PRO 6 6 GO 7 7T 8 8C 8T 9 9 PRO 9T 20C GO 2020 GO 2021 GO 2022 GO 2023 tempered glass tecno"",""12.150"",""-73%"",""4.6"",""131 terjual"""
"https://shopee.co.id/Tempered-Glass-HD-Anti-Static-Tecno-Spark-10-10-NFC-10c-10-Pro-9-9-Pro-9T-8C-8-Pro-8T-7-Pro-6-Go-5-Go-Go-2023-Anti-Gores-Full-Layar-Full-Screen-Full-Cover-i.913643695.24708154507?extraParams=%7B%22display_model_id%22%3A245211708085%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r98u-lqnw4l2o39fj40"",""Tempered Glass HD Anti Static Tecno Spark 10 10 NFC 10c 10 Pro 9 9 Pro 9T 8C 8 Pro 8T 7 Pro 6 Go 5 Go Go 2023 Anti Gores Full Layar Full Screen Full Cover"",""13.800"",""-54%"",""4.7"",""520 terjual"""
"https://shopee.co.id/Tempered-glass-superfit-anti-spy-samsung-A02-A02S-A03-A03S-A04-A04E-A04S-A20S-A12-A13-A32-A15-A24-A25-M34-F12-F23-M02-M02S-M20S-M12-M13-M14-M32-M23-M33-A10-A10e-A10S-M10-A51-A71-A81-A91-A52-A52S-A72-A73-F32-F62-M51-M52-M62-M72-S10-lite-i.913643695.52358334339?extraParams=%7B%22display_model_id%22%3A345740988277%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-822wh-mmm67c70pclk5e"",""Tempered glass superfit anti spy samsung A02 A02S A03 A03S A04 A04E A04S A20S A12 A13 A32 A15 A24 A25 M34 F12 F23 M02 M02S M20S M12 M13 M14 M32 M23 M33 A10 A10e A10S M10 A51 A71 A81 A91 A52 A52S A72 A73 F32 F62 M51 M52 M62 M72 S10 lite"",""16.500"",""-70%"",""4.8"",""45 terjual"""
"https://shopee.co.id/Tempered-Glass-Anti-Spy-Poco-C31-C40-F3-F3-GT-F4-F4-GT-M4-5G-M5-M5S-X4-GT-X4-Pro-5G-Anti-Gores-Anti-Spy-Full-Layar-i.913643695.23339320602?extraParams=%7B%22display_model_id%22%3A231493144556%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r98s-ltzeik7gypw48c"",""Tempered Glass Anti Spy Poco C31 C40 F3 F3 GT F4 F4 GT M4 5G M5 M5S X4 GT X4 Pro 5G Anti Gores Anti Spy Full Layar"",""12.150"",""-73%"",""4.8"",""1RB+ terjual"""
"https://shopee.co.id/TG-full-anti-spy-realme-9-9-4G-9-5G-9i-9-Pro-10-9-pro-plus-C20-C21-C25-tempered-glass-realme-anti-privacy-i.913643695.20981989470?extraParams=%7B%22display_model_id%22%3A235430139894%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-81ztk-mep992swn9ja48"",""TG full anti spy realme 9 9 4G 9 5G 9i 9 Pro 10 9 pro plus C20 C21 C25 tempered glass realme anti privacy"",""12.150"",""-73%"",""4.8"",""358 terjual"""
"https://shopee.co.id/Case-Pro-Camera-Oppo-A33-2020-A74-4g-A33-2020-A9-2020-A5-2020-case-oppo-i.913643695.23676864689?extraParams=%7B%22display_model_id%22%3A184506658130%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r98p-ln3qom5u3lvz0e"",""Case Pro Camera Oppo A33 2020 A74 4g A33 2020 A9 2020/A5 2020 case oppo"",""12.600"",""-64%"",""4.8"",""3RB+ terjual"""
"https://shopee.co.id/Ceramic-Matte-Spy-Oppo-F1-F1F-F1-F1S-F3-F5-F7-F9-F9-Pro-F11-F11-Pro-F17-Pro-F19-F19-Pro-F19-Pro-R7-R9-R15-R15X-R17-R17-Pro-K1-K3-K5-K7X-K10-K10-5G-K10X-tempered-glass-oppo-i.913643695.19988269060?extraParams=%7B%22display_model_id%22%3A206712966770%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-8224x-mgyor40txf6606"",""Ceramic Matte Spy Oppo F1 F1F F1+ F1S F3 F5 F7 F9 F9 Pro F11 F11 Pro F17 Pro F19 F19 Pro F19 Pro+ R7 R9 R15 R15X R17 R17 Pro K1 K3 K5 K7X K10 K10 5G K10X tempered glass oppo"",""12.500"",""-75%"",""4.8"",""520 terjual"""
"https://shopee.co.id/TG-full-matte-glass-Samsung-A11-A12-A13-4G-A13-5G-A14-5G-A14-4G-A34-A74-5G-Tempered-Glass-samsung-Anti-gores-samsung-i.913643695.21078671467?extraParams=%7B%22display_model_id%22%3A194220287398%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-8224u-mgi9ycnk7mz096"",""TG full matte glass Samsung A11 A12 A13 4G A13 5G A14 5G A14 4G A34 A74 5G Tempered Glass samsung Anti gores samsung"",""12.150"",""-73%"",""4.9"",""520 terjual"""
"https://shopee.co.id/Tempered-glass-kaca-bening-9D-Tecno-SPARK-4-S-6-GO-7-7T-8-8C-8T-9-9-PRO-GO-2020-GO-2021-GO-2022-GO-2023-Tecno-5-5-Pro-5G-4-4-Pro-Neo-3-Neo-2-Pova-Neo-anti-gores-full-layar-i.913643695.26068419792?extraParams=%7B%22display_model_id%22%3A223489742306%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/sg-11134201-7reph-m2ut0ykdci3r43"",""Tempered glass kaca bening 9D Tecno SPARK 4 S 6 GO 7 7T 8 8C 8T 9 9 PRO GO 2020  GO 2021 GO 2022 GO 2023 Tecno 5  5 Pro 5G 4  4 Pro Neo 3  Neo 2  Pova Neo anti gores full layar"",""12.950"",""-63%"",""4.6"",""157 terjual"""
"https://shopee.co.id/TG-full-Matte-Glass-oppo-A1-A1K-A3-A3S-A5-A5S-A7-A7X-A7N-A7X-Pro-A8-A9-A9X-Tempered-Glass-oppo-i.913643695.22074628996?extraParams=%7B%22display_model_id%22%3A177780180187%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-8224u-mgi9ycnk7mz096"",""TG full Matte Glass oppo A1 A1K A3 A3S A5 A5S A7 A7X A7N A7X Pro A8 A9 A9X Tempered Glass oppo"",""12.150"",""-73%"",""4.7"",""279 terjual"""
"https://shopee.co.id/TG-Full-Matte-Glass-Samsung-A22-4G-A22-5G-A23-4G-A23-5G-A32-4G-A32-5G-A33-5G-A42-5G-A52-A52S-4G-A52S-5G-A53-5G-A72-4G-A72-5G-A73-5G-Tempered-Glass-vivo-i.913643695.21378676286?extraParams=%7B%22display_model_id%22%3A204220307666%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-8224u-mgi9ycnk7mz096"",""TG Full Matte Glass Samsung A22 4G A22 5G A23 4G A23 5G A32 4G A32 5G A33 5G A42 5G A52 A52S 4G A52S 5G A53 5G A72 4G A72 5G A73 5G Tempered Glass vivo"",""12.150"",""-73%"",""4.8"",""617 terjual"""
"https://shopee.co.id/Softcase-Pro-Camera-Vivo-V5-V5s-V7-V7-Plus-V9-V11-V11i-V11-Pro-V15-V15-Pro-V20-V20-Se-Case-Pro-Camera-Silikon-Protector-Camera-i.913643695.23476864613?extraParams=%7B%22display_model_id%22%3A108979918436%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r98w-ln3s4goiobtpc1"",""Softcase Pro Camera Vivo V5 V5s V7 V7 Plus V9 V11 V11i V11 Pro V15 V15 Pro V20 V20 Se Case Pro Camera Silikon Protector Camera"",""12.600"",""-64%"",""4.7"",""909 terjual"""
"https://shopee.co.id/TG-full-matte-glass-infinix-Note-7-7-lite-8-10-10-pro-11-11-pro-11s-12-12-Vip-12-G69-Tempered-Glass-infinix-note-anti-gores-infini-note-i.913643695.23674621537?extraParams=%7B%22display_model_id%22%3A216918016041%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-8224u-mgi9ycnk7mz096"",""TG full matte glass infinix Note 7 7 lite 8 10 10 pro 11 11 pro 11s 12 12 Vip 12 G69 Tempered Glass infinix note anti gores infini note"",""12.150"",""-73%"",""4.7"",""255 terjual"""
"https://shopee.co.id/Clear-case-airbag-oppo-A55-A60-A54-4G-A74-4G-A31-A32-A33-A35-A36-A38-A58-4G-A58-5G-A98-4G-A53-A53-5G-A53s-5G-A94-4G-case-i.913643695.28674520019?extraParams=%7B%22display_model_id%22%3A218178456092%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7ras9-m5e3i5nw8wly4e"",""Clear case airbag oppo A55 A60 A54 4G A74 4G A31 A32 A33 A35 A36 A38 A58 4G A58 5G A98 4G A53 A53 5G A53s 5G A94 4G case"",""13.300"",""-62%"",""4.9"",""899 terjual"""
"https://shopee.co.id/Tempered-glass-Anti-spy-Poco-X6-Pro-X7-Pro-X6-Neo-X6-M6-Pro-F6-Anti-gores-poco-i.913643695.25331600721?extraParams=%7B%22display_model_id%22%3A217552944933%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/sg-11134207-7rdw0-m0p4dmmtpcse3e"",""Tempered glass Anti spy Poco X6 Pro X7 Pro X6 Neo X6 M6 Pro F6 Anti gores poco"",""12.150"",""-73%"",""4.7"",""695 terjual"""
"https://shopee.co.id/Tempered-glass-bening-9D-Poco-C71-C75-C75-5G-C65-C61-C55-M6-4G-M6-5G-Anti-Gores-anti-Privasi-full-layar-i.913643695.29022486296?extraParams=%7B%22display_model_id%22%3A223665567702%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7rasa-m4jw6tpyy5yy80"",""Tempered glass bening 9D Poco C71 C75 C75 5G C65 C61 C55  M6 4G M6 5G Anti Gores anti Privasi full layar"",""12.950"",""-63%"",""4.7"",""802 terjual"""
"https://shopee.co.id/Tempered-glass-superfit-anti-spy-vivo-Y30-Y30i-Y50-Y50i-Y50T-Y70S-Z1-PRO-Z5X-Anti-gores-privacy-full-layar-i.913643695.55808339477?extraParams=%7B%22display_model_id%22%3A292512798700%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-822wh-mmm67c70pclk5e"",""Tempered glass superfit anti spy vivo Y30 Y30i Y50 Y50i Y50T Y70S Z1 PRO Z5X Anti gores privacy full layar"",""16.500"",""-70%"",""5.0"",""15 terjual"""
"https://shopee.co.id/Ceramic-Matte-Spy-Oppo-A5-2020-A9-2020-A32-A52-A72-A92-A33-A53-5G-A53-A53S-A53S-5G-A73-A73-5G-A93-A93-5G-A54-A54-5G-A54S-A74-4G-A74-5G-A94-4G-A94-5G-tempered-glass-oppo-i.913643695.13298822055?extraParams=%7B%22display_model_id%22%3A88699661625%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-8224x-mgyor40txf6606"",""Ceramic Matte Spy Oppo A5 2020 A9 2020 A32 A52 A72 A92 A33 A53 5G A53 A53S A53S 5G A73 A73 5G A93 A93 5G A54 A54 5G A54S A74 4G A74 5G A94 4G A94 5G tempered glass oppo"",""12.500"",""-75%"",""4.5"",""158 terjual"""
"https://shopee.co.id/TG-Matte-Glass-iphone-11-11-Pro-11-Pro-max-12-12-Pro-12-Mini-12-Pro-max-tempered-glass-iphone-i.913643695.19878677711?extraParams=%7B%22display_model_id%22%3A231493073520%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-81ztq-mfi5k8u2qpzc3c"",""TG Matte Glass iphone 11 11 Pro 11 Pro max 12 12 Pro 12 Mini 12 Pro max tempered glass iphone"",""13.500"",""-70%"",""4.7"",""106 terjual"""
"https://shopee.co.id/Tempered-Glass-Anti-Spy-Infinix-Note-12-12-G96-12-G99-12-VIP-12i-12-Pro-11-11-Pro-11S-10-10-Pro-8-7-Lite-anti-gores-infinix-note-i.913643695.25521460762?extraParams=%7B%22display_model_id%22%3A245554457884%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-81ztg-mford1cxczkc91"",""Tempered Glass Anti Spy Infinix Note 12 12 G96 12 G99 12 VIP 12i 12 Pro 11 11 Pro 11S 10 10 Pro 8 7 Lite anti gores infinix note"",""12.150"",""-73%"",""4.8"",""314 terjual"""
"https://shopee.co.id/Tempered-Glass-Anti-Spy-Oppo-A71-K1-k5-k7-k9-k10-k7-5g-k7x-k9-Pro-R15-R15x-Reno-10-Pro-Plus-5g-Reno-10-5g-Pro-full-layar-i.913643695.22787142744?extraParams=%7B%22display_model_id%22%3A184774151409%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r98x-lok3hfy26pp5e1"",""Tempered Glass  Anti Spy Oppo A71 K1 k5 k7 k9 k10 k7 5g k7x k9 Pro R15 R15x Reno 10 Pro Plus 5g Reno 10 5g Pro full layar"",""12.150"",""-73%"",""5.0"",""43 terjual"""
"https://shopee.co.id/TG-full-anti-spy-finger-Print-Samsung-S21-S21plus-S22-S22plus-S23-S23plus-S24-5G-S24-Ultra-S24plus-S25-S25plus-S25ultra-tempered-glass-samsung-i.913643695.28537854899?extraParams=%7B%22display_model_id%22%3A168966412987%2C%22model_selection_logic%22%3A3%7D,""https://down-id.img.susercontent.com/file/id-11134207-7ra0u-mdozutgkxj6g78"",""TG full anti spy finger Print Samsung S21 S21plus S22 S22plus S23 S23plus S24 5G S24 Ultra S24plus S25 S25plus S25ultra tempered glass samsung"",""61.250"",""-51%"",""4.7"",""208 terjual"""
"https://shopee.co.id/TG-full-anti-spy-realme-C1-C2-C3-anti-gores-realme-i.913643695.19078688005?extraParams=%7B%22display_model_id%22%3A194220353896%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/sg-11134207-7rfi1-m46mdf0xe5b37a"",""TG full anti spy realme C1 C2 C3 anti gores realme"",""12.150"",""-73%"",""4.8"",""652 terjual"""
"https://shopee.co.id/TG-Full-Anti-Spy-Infinix-Hot-11-Hot-11s-Hot-11s-NFC-Tempered-Glass-Infinix-i.913643695.27253026809?extraParams=%7B%22display_model_id%22%3A217588091801%2C%22model_selection_logic%22%3A3%7D,""https://down-id.img.susercontent.com/file/id-11134207-81ztk-mfl7pl7yn9xq4d"",""TG Full Anti Spy Infinix Hot 11 Hot 11s Hot 11s NFC Tempered Glass Infinix"",""12.150"",""-73%"",""4.8"",""480 terjual"""
"https://shopee.co.id/TG-full-matte-glass-oppo-A31-A37-A57-A57-2022-A59-A71-A73-A75-A77-A77-2022-A77S-2022-A79-A83-A91-tempered-glass-oppo-i.913643695.21078676206?extraParams=%7B%22display_model_id%22%3A221493076687%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-8224u-mgi9ycnk7mz096"",""TG full matte glass oppo A31 A37 A57 A57 2022 A59 A71 A73 A75 A77 A77 2022 A77S 2022 A79 A83 A91 tempered glass oppo"",""12.150"",""-73%"",""4.8"",""793 terjual"""
"https://shopee.co.id/TG-full-Matte-Glass-Vivo-Y19-4G-Y19S-PRO-Y19-5G-Y19S-5G-Y100-Y73s-Y17s-Y15a-V29e-5G-V29e-5G-Y51a-2021-Y50T-Tempered-Glass-vivo-anti-gores-vivo-i.913643695.28655567454?extraParams=%7B%22display_model_id%22%3A128114361963%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-8224u-mgi9ycnk7mz096"",""TG full Matte Glass Vivo Y19 4G Y19S PRO Y19 5G Y19S 5G Y100 Y73s Y17s Y15a V29e 5G V29e 5G Y51a 2021 Y50T Tempered Glass vivo anti gores vivo"",""12.150"",""-73%"",""4.8"",""84 terjual"""
